,id,filepath,label,category
329,01 - A better Life_32,train/nosing/01 - A better Life_32.wav,0,train
330,01 - A song for memory_0,train/nosing/01 - A song for memory_0.wav,0,train
331,01 - A song for memory_1,train/sing/01 - A song for memory_1.wav,1,train
332,01 - A song for memory_2,train/nosing/01 - A song for memory_2.wav,0,train
333,01 - A song for memory_3,train/sing/01 - A song for memory_3.wav,1,train
334,01 - A song for memory_4,train/nosing/01 - A song for memory_4.wav,0,train
335,01 - A song for memory_5,train/sing/01 - A song for memory_5.wav,1,train
336,01 - A song for memory_6,train/nosing/01 - A song for memory_6.wav,0,train
337,01 - A song for memory_7,train/sing/01 - A song for memory_7.wav,1,train
338,01 - A song for memory_8,train/nosing/01 - A song for memory_8.wav,0,train
339,01 - A song for memory_9,train/sing/01 - A song for memory_9.wav,1,train
340,01 - A song for memory_10,train/nosing/01 - A song for memory_10.wav,0,train
341,01 - A song for memory_11,train/sing/01 - A song for memory_11.wav,1,train
342,01 - A song for memory_12,train/nosing/01 - A song for memory_12.wav,0,train
343,01 - A song for memory_13,train/sing/01 - A song for memory_13.wav,1,train
344,01 - A song for memory_14,train/nosing/01 - A song for memory_14.wav,0,train
345,01 - A song for memory_15,train/sing/01 - A song for memory_15.wav,1,train
346,01 - A song for memory_16,train/nosing/01 - A song for memory_16.wav,0,train
347,01 - A song for memory_17,train/sing/01 - A song for memory_17.wav,1,train
348,01 - A song for memory_18,train/nosing/01 - A song for memory_18.wav,0,train
349,01 - A song for memory_19,train/sing/01 - A song for memory_19.wav,1,train
350,01 - A song for memory_20,train/nosing/01 - A song for memory_20.wav,0,train
351,01 - A song for memory_21,train/sing/01 - A song for memory_21.wav,1,train
352,01 - A song for memory_22,train/nosing/01 - A song for memory_22.wav,0,train
353,01 - A song for memory_23,train/sing/01 - A song for memory_23.wav,1,train
354,01 - A song for memory_24,train/nosing/01 - A song for memory_24.wav,0,train
355,01 - A song for memory_25,train/sing/01 - A song for memory_25.wav,1,train
356,01 - A song for memory_26,train/nosing/01 - A song for memory_26.wav,0,train
357,01 - A song for memory_27,train/sing/01 - A song for memory_27.wav,1,train
358,01 - A song for memory_28,train/nosing/01 - A song for memory_28.wav,0,train
359,01 - A song for memory_29,train/sing/01 - A song for memory_29.wav,1,train
360,01 - A song for memory_30,train/nosing/01 - A song for memory_30.wav,0,train
361,01 - A song for memory_31,train/sing/01 - A song for memory_31.wav,1,train
362,01 - A song for memory_32,train/nosing/01 - A song for memory_32.wav,0,train
363,01 - A song for memory_33,train/sing/01 - A song for memory_33.wav,1,train
364,01 - A song for memory_34,train/nosing/01 - A song for memory_34.wav,0,train
365,01 - Burn_0,train/nosing/01 - Burn_0.wav,0,train
366,01 - Burn_1,train/sing/01 - Burn_1.wav,1,train
367,01 - Burn_2,train/nosing/01 - Burn_2.wav,0,train
368,01 - Burn_3,train/sing/01 - Burn_3.wav,1,train
369,01 - Burn_4,train/nosing/01 - Burn_4.wav,0,train
370,01 - Burn_5,train/sing/01 - Burn_5.wav,1,train
371,01 - Burn_6,train/nosing/01 - Burn_6.wav,0,train
372,01 - Burn_7,train/sing/01 - Burn_7.wav,1,train
373,01 - Burn_8,train/nosing/01 - Burn_8.wav,0,train
374,01 - Burn_9,train/sing/01 - Burn_9.wav,1,train
375,01 - Burn_10,train/nosing/01 - Burn_10.wav,0,train
376,01 - Burn_11,train/sing/01 - Burn_11.wav,1,train
377,01 - Burn_12,train/nosing/01 - Burn_12.wav,0,train
378,01 - Burn_13,train/sing/01 - Burn_13.wav,1,train
379,01 - Burn_14,train/nosing/01 - Burn_14.wav,0,train
380,01 - Burn_15,train/sing/01 - Burn_15.wav,1,train
381,01 - Burn_16,train/nosing/01 - Burn_16.wav,0,train
382,01 - Burn_17,train/sing/01 - Burn_17.wav,1,train
383,01 - Burn_18,train/nosing/01 - Burn_18.wav,0,train
384,01 - Burn_19,train/sing/01 - Burn_19.wav,1,train
385,01 - Burn_20,train/nosing/01 - Burn_20.wav,0,train
386,01 - Burn_21,train/sing/01 - Burn_21.wav,1,train
387,01 - Burn_22,train/nosing/01 - Burn_22.wav,0,train
388,01 - Burn_23,train/sing/01 - Burn_23.wav,1,train
389,01 - Burn_24,train/nosing/01 - Burn_24.wav,0,train
390,03 - Paris la mort_0,train/nosing/03 - Paris la mort_0.wav,0,train
391,03 - Paris la mort_1,train/sing/03 - Paris la mort_1.wav,1,train
392,03 - Paris la mort_2,train/nosing/03 - Paris la mort_2.wav,0,train
393,03 - Paris la mort_3,train/sing/03 - Paris la mort_3.wav,1,train
394,03 - Paris la mort_4,train/nosing/03 - Paris la mort_4.wav,0,train
395,03 - Paris la mort_5,train/sing/03 - Paris la mort_5.wav,1,train
396,03 - Paris la mort_6,train/nosing/03 - Paris la mort_6.wav,0,train
397,03 - Paris la mort_7,train/sing/03 - Paris la mort_7.wav,1,train
398,03 - Paris la mort_8,train/nosing/03 - Paris la mort_8.wav,0,train
399,03 - Paris la mort_9,train/sing/03 - Paris la mort_9.wav,1,train
400,03 - Paris la mort_10,train/nosing/03 - Paris la mort_10.wav,0,train
401,03 - Paris la mort_11,train/sing/03 - Paris la mort_11.wav,1,train
402,03 - Paris la mort_12,train/nosing/03 - Paris la mort_12.wav,0,train
403,03 - Paris la mort_13,train/sing/03 - Paris la mort_13.wav,1,train
404,03 - Paris la mort_14,train/nosing/03 - Paris la mort_14.wav,0,train
405,03 - Paris la mort_15,train/sing/03 - Paris la mort_15.wav,1,train
406,03 - Paris la mort_16,train/nosing/03 - Paris la mort_16.wav,0,train
407,03 - Paris la mort_17,train/sing/03 - Paris la mort_17.wav,1,train
408,03 - Paris la mort_18,train/nosing/03 - Paris la mort_18.wav,0,train
409,03 - Paris la mort_19,train/sing/03 - Paris la mort_19.wav,1,train
410,03 - Paris la mort_20,train/nosing/03 - Paris la mort_20.wav,0,train
411,03 - Paris la mort_21,train/sing/03 - Paris la mort_21.wav,1,train
412,03 - Paris la mort_22,train/nosing/03 - Paris la mort_22.wav,0,train
413,03 - Paris la mort_23,train/sing/03 - Paris la mort_23.wav,1,train
414,03 - Paris la mort_24,train/nosing/03 - Paris la mort_24.wav,0,train
415,03 - Paris la mort_25,train/sing/03 - Paris la mort_25.wav,1,train
416,03 - Paris la mort_26,train/nosing/03 - Paris la mort_26.wav,0,train
417,03 - Paris la mort_27,train/sing/03 - Paris la mort_27.wav,1,train
418,03 - Paris la mort_28,train/nosing/03 - Paris la mort_28.wav,0,train
419,03 - Paris la mort_29,train/sing/03 - Paris la mort_29.wav,1,train
420,03 - Paris la mort_30,train/nosing/03 - Paris la mort_30.wav,0,train
421,03 - Paris la mort_31,train/sing/03 - Paris la mort_31.wav,1,train
422,03 - Paris la mort_32,train/nosing/03 - Paris la mort_32.wav,0,train
423,03 - Paris la mort_33,train/sing/03 - Paris la mort_33.wav,1,train
424,03 - Paris la mort_34,train/nosing/03 - Paris la mort_34.wav,0,train
425,03 - Paris la mort_35,train/sing/03 - Paris la mort_35.wav,1,train
426,03 - Paris la mort_36,train/nosing/03 - Paris la mort_36.wav,0,train
427,03 - Paris la mort_37,train/sing/03 - Paris la mort_37.wav,1,train
428,03 - Paris la mort_38,train/nosing/03 - Paris la mort_38.wav,0,train
429,03 - Paris la mort_39,train/sing/03 - Paris la mort_39.wav,1,train
430,03 - Paris la mort_40,train/nosing/03 - Paris la mort_40.wav,0,train
431,03 - Paris la mort_41,train/sing/03 - Paris la mort_41.wav,1,train
432,03 - Paris la mort_42,train/nosing/03 - Paris la mort_42.wav,0,train
433,03 - Paris la mort_43,train/sing/03 - Paris la mort_43.wav,1,train
434,03 - Paris la mort_44,train/nosing/03 - Paris la mort_44.wav,0,train
435,03 - Paris la mort_45,train/sing/03 - Paris la mort_45.wav,1,train
436,03 - Paris la mort_46,train/nosing/03 - Paris la mort_46.wav,0,train
437,03 - Paris la mort_47,train/sing/03 - Paris la mort_47.wav,1,train
438,03 - Paris la mort_48,train/nosing/03 - Paris la mort_48.wav,0,train
439,03 - Paris la mort_49,train/sing/03 - Paris la mort_49.wav,1,train
440,03 - Paris la mort_50,train/nosing/03 - Paris la mort_50.wav,0,train
441,03 - Paris la mort_51,train/sing/03 - Paris la mort_51.wav,1,train
442,03 - Paris la mort_52,train/nosing/03 - Paris la mort_52.wav,0,train
443,03 - Paris la mort_53,train/sing/03 - Paris la mort_53.wav,1,train
444,03 - Paris la mort_54,train/nosing/03 - Paris la mort_54.wav,0,train
445,03 - Samedi pas grand chose_0,train/nosing/03 - Samedi pas grand chose_0.wav,0,train
446,03 - Samedi pas grand chose_1,train/sing/03 - Samedi pas grand chose_1.wav,1,train
447,03 - Samedi pas grand chose_2,train/nosing/03 - Samedi pas grand chose_2.wav,0,train
448,03 - Samedi pas grand chose_3,train/sing/03 - Samedi pas grand chose_3.wav,1,train
449,03 - Samedi pas grand chose_4,train/nosing/03 - Samedi pas grand chose_4.wav,0,train
450,03 - Samedi pas grand chose_5,train/sing/03 - Samedi pas grand chose_5.wav,1,train
451,03 - Samedi pas grand chose_6,train/nosing/03 - Samedi pas grand chose_6.wav,0,train
452,03 - Samedi pas grand chose_7,train/sing/03 - Samedi pas grand chose_7.wav,1,train
453,03 - Samedi pas grand chose_8,train/nosing/03 - Samedi pas grand chose_8.wav,0,train
454,03 - Samedi pas grand chose_9,train/sing/03 - Samedi pas grand chose_9.wav,1,train
455,03 - Samedi pas grand chose_10,train/nosing/03 - Samedi pas grand chose_10.wav,0,train
456,03 - Marion in the Morning_0,train/nosing/03 - Marion in the Morning_0.wav,0,train
457,03 - Marion in the Morning_1,train/sing/03 - Marion in the Morning_1.wav,1,train
458,03 - Marion in the Morning_2,train/nosing/03 - Marion in the Morning_2.wav,0,train
459,03 - Marion in the Morning_3,train/sing/03 - Marion in the Morning_3.wav,1,train
460,03 - Marion in the Morning_4,train/nosing/03 - Marion in the Morning_4.wav,0,train
461,03 - Marion in the Morning_5,train/sing/03 - Marion in the Morning_5.wav,1,train
462,03 - Marion in the Morning_6,train/nosing/03 - Marion in the Morning_6.wav,0,train
463,03 - Marion in the Morning_7,train/sing/03 - Marion in the Morning_7.wav,1,train
464,03 - Marion in the Morning_8,train/nosing/03 - Marion in the Morning_8.wav,0,train
465,03 - Marion in the Morning_9,train/sing/03 - Marion in the Morning_9.wav,1,train
466,03 - Marion in the Morning_10,train/nosing/03 - Marion in the Morning_10.wav,0,train
467,03 - Marion in the Morning_11,train/sing/03 - Marion in the Morning_11.wav,1,train
468,03 - Marion in the Morning_12,train/nosing/03 - Marion in the Morning_12.wav,0,train
469,03 - Marion in the Morning_13,train/sing/03 - Marion in the Morning_13.wav,1,train
470,03 - Marion in the Morning_14,train/nosing/03 - Marion in the Morning_14.wav,0,train
471,03 - Marion in the Morning_15,train/sing/03 - Marion in the Morning_15.wav,1,train
472,03 - Marion in the Morning_16,train/nosing/03 - Marion in the Morning_16.wav,0,train
473,03 - Marion in the Morning_17,train/sing/03 - Marion in the Morning_17.wav,1,train
474,03 - Marion in the Morning_18,train/nosing/03 - Marion in the Morning_18.wav,0,train
475,02 - The Game_0,train/nosing/02 - The Game_0.wav,0,train
476,02 - The Game_1,train/sing/02 - The Game_1.wav,1,train
477,02 - The Game_2,train/nosing/02 - The Game_2.wav,0,train
478,02 - The Game_3,train/sing/02 - The Game_3.wav,1,train
479,02 - The Game_4,train/nosing/02 - The Game_4.wav,0,train
480,02 - The Game_5,train/sing/02 - The Game_5.wav,1,train
481,02 - The Game_6,train/nosing/02 - The Game_6.wav,0,train
482,02 - The Game_7,train/sing/02 - The Game_7.wav,1,train
483,02 - The Game_8,train/nosing/02 - The Game_8.wav,0,train
484,02 - The Game_9,train/sing/02 - The Game_9.wav,1,train
485,02 - The Game_10,train/nosing/02 - The Game_10.wav,0,train
486,02 - The Game_11,train/sing/02 - The Game_11.wav,1,train
487,02 - The Game_12,train/nosing/02 - The Game_12.wav,0,train
488,02 - The Game_13,train/sing/02 - The Game_13.wav,1,train
489,02 - The Game_14,train/nosing/02 - The Game_14.wav,0,train
490,02 - The Game_15,train/sing/02 - The Game_15.wav,1,train
491,02 - The Game_16,train/nosing/02 - The Game_16.wav,0,train
492,02 - The Game_17,train/sing/02 - The Game_17.wav,1,train
493,02 - The Game_18,train/nosing/02 - The Game_18.wav,0,train
494,02 - The Game_19,train/sing/02 - The Game_19.wav,1,train
495,02 - The Game_20,train/nosing/02 - The Game_20.wav,0,train
496,02 - The Game_21,train/sing/02 - The Game_21.wav,1,train
497,02 - The Game_22,train/nosing/02 - The Game_22.wav,0,train
498,02 - The Game_23,train/sing/02 - The Game_23.wav,1,train
499,02 - The Game_24,train/nosing/02 - The Game_24.wav,0,train
500,02 - The Game_25,train/sing/02 - The Game_25.wav,1,train
501,02 - The Game_26,train/nosing/02 - The Game_26.wav,0,train
502,02 - The Game_27,train/sing/02 - The Game_27.wav,1,train
503,02 - The Game_28,train/nosing/02 - The Game_28.wav,0,train
504,02 - The Game_29,train/sing/02 - The Game_29.wav,1,train
505,02 - The Game_30,train/nosing/02 - The Game_30.wav,0,train
506,02 - The Game_31,train/sing/02 - The Game_31.wav,1,train
507,02 - The Game_32,train/nosing/02 - The Game_32.wav,0,train
508,02 - The Game_33,train/sing/02 - The Game_33.wav,1,train
509,02 - The Game_34,train/nosing/02 - The Game_34.wav,0,train
510,02 - The Game_35,train/sing/02 - The Game_35.wav,1,train
511,02 - The Game_36,train/nosing/02 - The Game_36.wav,0,train
512,02 - The Game_37,train/sing/02 - The Game_37.wav,1,train
513,02 - The Game_38,train/nosing/02 - The Game_38.wav,0,train
514,02 - The Game_39,train/sing/02 - The Game_39.wav,1,train
515,02 - The Game_40,train/nosing/02 - The Game_40.wav,0,train
516,02 - The Game_41,train/sing/02 - The Game_41.wav,1,train
517,02 - The Game_42,train/nosing/02 - The Game_42.wav,0,train
518,02 - The Game_43,train/sing/02 - The Game_43.wav,1,train
519,02 - The Game_44,train/nosing/02 - The Game_44.wav,0,train
520,02 - The Game_45,train/sing/02 - The Game_45.wav,1,train
521,02 - The Game_46,train/nosing/02 - The Game_46.wav,0,train
522,02 - The Game_47,train/sing/02 - The Game_47.wav,1,train
523,02 - The Game_48,train/nosing/02 - The Game_48.wav,0,train
524,02 - The Game_49,train/sing/02 - The Game_49.wav,1,train
525,02 - The Game_50,train/nosing/02 - The Game_50.wav,0,train
526,02 - The Game_51,train/sing/02 - The Game_51.wav,1,train
527,02 - The Game_52,train/nosing/02 - The Game_52.wav,0,train
528,02 - The Game_53,train/sing/02 - The Game_53.wav,1,train
529,02 - The Game_54,train/nosing/02 - The Game_54.wav,0,train
530,02 - The Game_55,train/sing/02 - The Game_55.wav,1,train
531,02 - The Game_56,train/nosing/02 - The Game_56.wav,0,train
532,02 - The Game_57,train/sing/02 - The Game_57.wav,1,train
533,02 - The Game_58,train/nosing/02 - The Game_58.wav,0,train
534,02 - The Game_59,train/sing/02 - The Game_59.wav,1,train
535,02 - The Game_60,train/nosing/02 - The Game_60.wav,0,train
536,02 - The Game_61,train/sing/02 - The Game_61.wav,1,train
537,02 - The Game_62,train/nosing/02 - The Game_62.wav,0,train
538,02 - The Game_63,train/sing/02 - The Game_63.wav,1,train
539,02 - The Game_64,train/nosing/02 - The Game_64.wav,0,train
540,02 - The Game_65,train/sing/02 - The Game_65.wav,1,train
541,02 - The Game_66,train/nosing/02 - The Game_66.wav,0,train
542,02 - The Game_67,train/sing/02 - The Game_67.wav,1,train
543,02 - The Game_68,train/nosing/02 - The Game_68.wav,0,train
544,02 - The Game_69,train/sing/02 - The Game_69.wav,1,train
545,02 - The Game_70,train/nosing/02 - The Game_70.wav,0,train
546,02 - The Game_71,train/sing/02 - The Game_71.wav,1,train
547,02 - The Game_72,train/nosing/02 - The Game_72.wav,0,train
548,02 - The Game_73,train/sing/02 - The Game_73.wav,1,train
549,02 - The Game_74,train/nosing/02 - The Game_74.wav,0,train
550,02 - The Game_75,train/sing/02 - The Game_75.wav,1,train
551,02 - The Game_76,train/nosing/02 - The Game_76.wav,0,train
552,02 - The Game_77,train/sing/02 - The Game_77.wav,1,train
553,02 - The Game_78,train/nosing/02 - The Game_78.wav,0,train
554,02 - The Game_79,train/sing/02 - The Game_79.wav,1,train
555,02 - The Game_80,train/nosing/02 - The Game_80.wav,0,train
556,02 - The Game_81,train/sing/02 - The Game_81.wav,1,train
557,02 - The Game_82,train/nosing/02 - The Game_82.wav,0,train
558,02 - The Game_83,train/sing/02 - The Game_83.wav,1,train
559,02 - The Game_84,train/nosing/02 - The Game_84.wav,0,train
560,02 - The Game_85,train/sing/02 - The Game_85.wav,1,train
561,02 - The Game_86,train/nosing/02 - The Game_86.wav,0,train
562,02 - The Game_87,train/sing/02 - The Game_87.wav,1,train
563,02 - The Game_88,train/nosing/02 - The Game_88.wav,0,train
564,02 - The Game_89,train/sing/02 - The Game_89.wav,1,train
565,02 - The Game_90,train/nosing/02 - The Game_90.wav,0,train
566,02 - The Game_91,train/sing/02 - The Game_91.wav,1,train
567,02 - The Game_92,train/nosing/02 - The Game_92.wav,0,train
568,02 - The Game_93,train/sing/02 - The Game_93.wav,1,train
569,02 - The Game_94,train/nosing/02 - The Game_94.wav,0,train
570,02 - The Game_95,train/sing/02 - The Game_95.wav,1,train
571,02 - The Game_96,train/nosing/02 - The Game_96.wav,0,train
572,02 - The Game_97,train/sing/02 - The Game_97.wav,1,train
573,02 - The Game_98,train/nosing/02 - The Game_98.wav,0,train
574,02 - The Game_99,train/sing/02 - The Game_99.wav,1,train
575,02 - The Game_100,train/nosing/02 - The Game_100.wav,0,train
576,02 - The Game_101,train/sing/02 - The Game_101.wav,1,train
577,02 - The Game_102,train/nosing/02 - The Game_102.wav,0,train
578,02 - The Game_103,train/sing/02 - The Game_103.wav,1,train
579,02 - The Game_104,train/nosing/02 - The Game_104.wav,0,train
580,02 - The Game_105,train/sing/02 - The Game_105.wav,1,train
581,02 - The Game_106,train/nosing/02 - The Game_106.wav,0,train
582,02 - The Game_107,train/sing/02 - The Game_107.wav,1,train
583,02 - The Game_108,train/nosing/02 - The Game_108.wav,0,train
584,02 - The Game_109,train/sing/02 - The Game_109.wav,1,train
585,02 - The Game_110,train/nosing/02 - The Game_110.wav,0,train
586,02 - The Game_111,train/sing/02 - The Game_111.wav,1,train
587,02 - The Game_112,train/nosing/02 - The Game_112.wav,0,train
588,02 - La fille du bar tabac_0,train/nosing/02 - La fille du bar tabac_0.wav,0,train
589,02 - La fille du bar tabac_1,train/sing/02 - La fille du bar tabac_1.wav,1,train
590,02 - La fille du bar tabac_2,train/nosing/02 - La fille du bar tabac_2.wav,0,train
591,02 - La fille du bar tabac_3,train/sing/02 - La fille du bar tabac_3.wav,1,train
592,02 - La fille du bar tabac_4,train/nosing/02 - La fille du bar tabac_4.wav,0,train
593,02 - La fille du bar tabac_5,train/sing/02 - La fille du bar tabac_5.wav,1,train
594,02 - La fille du bar tabac_6,train/nosing/02 - La fille du bar tabac_6.wav,0,train
595,02 - La fille du bar tabac_7,train/sing/02 - La fille du bar tabac_7.wav,1,train
596,02 - La fille du bar tabac_8,train/nosing/02 - La fille du bar tabac_8.wav,0,train
597,02 - La fille du bar tabac_9,train/sing/02 - La fille du bar tabac_9.wav,1,train
598,02 - La fille du bar tabac_10,train/nosing/02 - La fille du bar tabac_10.wav,0,train
599,02 - La fille du bar tabac_11,train/sing/02 - La fille du bar tabac_11.wav,1,train
600,02 - La fille du bar tabac_12,train/nosing/02 - La fille du bar tabac_12.wav,0,train
601,02 - La fille du bar tabac_13,train/sing/02 - La fille du bar tabac_13.wav,1,train
602,02 - La fille du bar tabac_14,train/nosing/02 - La fille du bar tabac_14.wav,0,train
603,02 - La fille du bar tabac_15,train/sing/02 - La fille du bar tabac_15.wav,1,train
604,02 - La fille du bar tabac_16,train/nosing/02 - La fille du bar tabac_16.wav,0,train
605,02 - La fille du bar tabac_17,train/sing/02 - La fille du bar tabac_17.wav,1,train
606,02 - La fille du bar tabac_18,train/nosing/02 - La fille du bar tabac_18.wav,0,train
607,02 - La fille du bar tabac_19,train/sing/02 - La fille du bar tabac_19.wav,1,train
608,02 - La fille du bar tabac_20,train/nosing/02 - La fille du bar tabac_20.wav,0,train
609,02 - La fille du bar tabac_21,train/sing/02 - La fille du bar tabac_21.wav,1,train
610,02 - La fille du bar tabac_22,train/nosing/02 - La fille du bar tabac_22.wav,0,train
611,02 - La fille du bar tabac_23,train/sing/02 - La fille du bar tabac_23.wav,1,train
612,02 - La fille du bar tabac_24,train/nosing/02 - La fille du bar tabac_24.wav,0,train
613,02 - La fille du bar tabac_25,train/sing/02 - La fille du bar tabac_25.wav,1,train
614,02 - La fille du bar tabac_26,train/nosing/02 - La fille du bar tabac_26.wav,0,train
615,02 - La fille du bar tabac_27,train/sing/02 - La fille du bar tabac_27.wav,1,train
616,02 - La fille du bar tabac_28,train/nosing/02 - La fille du bar tabac_28.wav,0,train
617,02 - La fille du bar tabac_29,train/sing/02 - La fille du bar tabac_29.wav,1,train
618,02 - La fille du bar tabac_30,train/nosing/02 - La fille du bar tabac_30.wav,0,train
